0,1,用户
生活满意度/n1000634072用户数据_processed_1000634072用户数据_2019-Q1.txt,0.6142479288452931,2019Q1
5304541583用户数据_2019-Q1.txt,0.6731357214515868,2019Q1
5299576117用户数据_2019-Q1.txt,0.7336173870763405,2019Q1
5294658009用户数据_2019-Q1.txt,0.6207832201029131,2019Q1
5293370678用户数据_2019-Q1.txt,0.6008246970940331,2019Q1
5292147320用户数据_2019-Q1.txt,0.5942611311882736,2019Q1
5290882505用户数据_2019-Q1.txt,0.6095677116722112,2019Q1
5286138215用户数据_2019-Q1.txt,0.6142479288452931,2019Q1
5286048050用户数据_2019-Q1.txt,0.6239837994037972,2019Q1
5286006300用户数据_2019-Q1.txt,0.6082260989198007,2019Q1
5285466201用户数据_2019-Q1.txt,0.5971706865646005,2019Q1
5284221230用户数据_2019-Q1.txt,0.6067035443297117,2019Q1
5283192570用户数据_2019-Q1.txt,0.6332301801497422,2019Q1
5277569901用户数据_2019-Q1.txt,0.6106606392228178,2019Q1
5273323206用户数据_2019-Q1.txt,0.6544442027823738,2019Q1
5270296564用户数据_2019-Q1.txt,0.657264186610493,2019Q1
5267699032用户数据_2019-Q1.txt,0.629243411266754,2019Q1
5266456652用户数据_2019-Q1.txt,0.578074245044722,2019Q1
5262475287用户数据_2019-Q1.txt,0.6128785114245564,2019Q1
5256430409用户数据_2019-Q1.txt,0.7362932575245991,2019Q1
5255807346用户数据_2019-Q1.txt,0.5830056291741074,2019Q1
5255610144用户数据_2019-Q1.txt,0.582431328395621,2019Q1
5255503841用户数据_2019-Q1.txt,0.6142479288452931,2019Q1
5255398186用户数据_2019-Q1.txt,0.7710376029504407,2019Q1
5254029421用户数据_2019-Q1.txt,0.3187194078552068,2019Q1
5253634428用户数据_2019-Q1.txt,0.6250918603386485,2019Q1
5247826248用户数据_2019-Q1.txt,0.6349032986690506,2019Q1
5245659959用户数据_2019-Q1.txt,0.6351909109527901,2019Q1
5308735921用户数据_2019-Q1.txt,0.6099646566432458,2019Q1
5244099626用户数据_2019-Q1.txt,0.717050573749214,2019Q1
5310329837用户数据_2019-Q1.txt,0.6146026163221044,2019Q1
5311932319用户数据_2019-Q1.txt,0.6126820960190671,2019Q1
5356013724用户数据_2019-Q1.txt,0.607961878011722,2019Q1
5355814360用户数据_2019-Q1.txt,0.5390568185316095,2019Q1
5354410958用户数据_2019-Q1.txt,0.6443843309403153,2019Q1
5350046068用户数据_2019-Q1.txt,0.6445767703535965,2019Q1
5349907160用户数据_2019-Q1.txt,0.6368926793316319,2019Q1
5347855386用户数据_2019-Q1.txt,0.6513728415753479,2019Q1
5341989290用户数据_2019-Q1.txt,0.6105671337197324,2019Q1
5341604841用户数据_2019-Q1.txt,0.6535867404368573,2019Q1
5336388516用户数据_2019-Q1.txt,0.5521252864172187,2019Q1
5336346612用户数据_2019-Q1.txt,0.5759949729699079,2019Q1
5334786426用户数据_2019-Q1.txt,0.7272899973969703,2019Q1
5332716010用户数据_2019-Q1.txt,0.5831798742048327,2019Q1
5328036930用户数据_2019-Q1.txt,0.6739613919084269,2019Q1
5324632410用户数据_2019-Q1.txt,0.6315101962292923,2019Q1
5321806265用户数据_2019-Q1.txt,0.6803371323191209,2019Q1
5321186473用户数据_2019-Q1.txt,0.6149643922125233,2019Q1
5319098196用户数据_2019-Q1.txt,0.6506820622311391,2019Q1
5318938115用户数据_2019-Q1.txt,0.6006876512025413,2019Q1
5318251090用户数据_2019-Q1.txt,0.6423143892431237,2019Q1
5316745201用户数据_2019-Q1.txt,0.6101061437363711,2019Q1
5316586289用户数据_2019-Q1.txt,0.6363957626940149,2019Q1
5316273384用户数据_2019-Q1.txt,0.6352166552669557,2019Q1
5315579755用户数据_2019-Q1.txt,0.6318826967187644,2019Q1
5314566757用户数据_2019-Q1.txt,0.6186514950727188,2019Q1
5314463089用户数据_2019-Q1.txt,0.5860285441825911,2019Q1
5314449737用户数据_2019-Q1.txt,0.6419220311413372,2019Q1
5312181154用户数据_2019-Q1.txt,0.6056742191148128,2019Q1
5311256340用户数据_2019-Q1.txt,0.5575819578757397,2019Q1
5243867896用户数据_2019-Q1.txt,0.6184848072648459,2019Q1
5243705276用户数据_2019-Q1.txt,0.6142479288452931,2019Q1
5243616396用户数据_2019-Q1.txt,0.6136502515236462,2019Q1
5193580082用户数据_2019-Q1.txt,0.7452522084811133,2019Q1
5190735863用户数据_2019-Q1.txt,0.5836684657267901,2019Q1
5190059730用户数据_2019-Q1.txt,0.6405433861035144,2019Q1
5188375246用户数据_2019-Q1.txt,0.5924555783660613,2019Q1
5183502311用户数据_2019-Q1.txt,0.6394593886241422,2019Q1
5180487745用户数据_2019-Q1.txt,0.6058648599651809,2019Q1
5180336638用户数据_2019-Q1.txt,0.6005394042494706,2019Q1
5179431878用户数据_2019-Q1.txt,0.6775021070881896,2019Q1
5178536172用户数据_2019-Q1.txt,0.6321896878158123,2019Q1
5177361903用户数据_2019-Q1.txt,0.5334167371274572,2019Q1
5175485936用户数据_2019-Q1.txt,0.6492246707370426,2019Q1
5174763332用户数据_2019-Q1.txt,0.5862579754704278,2019Q1
5173921402用户数据_2019-Q1.txt,0.5326997825316824,2019Q1
5171600549用户数据_2019-Q1.txt,0.6262993291541684,2019Q1
5171501578用户数据_2019-Q1.txt,0.606078004307209,2019Q1
5171418661用户数据_2019-Q1.txt,0.5848294839700989,2019Q1
5170345038用户数据_2019-Q1.txt,0.5124322529022647,2019Q1
5166929241用户数据_2019-Q1.txt,0.6142479288452931,2019Q1
5161862122用户数据_2019-Q1.txt,0.5919867375823357,2019Q1
5153947975用户数据_2019-Q1.txt,0.6026251539978397,2019Q1
5142481292用户数据_2019-Q1.txt,0.5847158865648359,2019Q1
5141507658用户数据_2019-Q1.txt,0.6066211237943798,2019Q1
5137119040用户数据_2019-Q1.txt,0.6298157397471694,2019Q1
5136876449用户数据_2019-Q1.txt,0.5972761027825848,2019Q1
5132047997用户数据_2019-Q1.txt,0.6160522831509427,2019Q1
5128630954用户数据_2019-Q1.txt,0.6671462054498308,2019Q1
5128444612用户数据_2019-Q1.txt,0.6374631715814327,2019Q1
5196340577用户数据_2019-Q1.txt,0.5792763495120423,2019Q1
5197883122用户数据_2019-Q1.txt,0.5965431959136847,2019Q1
5199743844用户数据_2019-Q1.txt,0.6485853683798865,2019Q1
5203159395用户数据_2019-Q1.txt,0.5947322361968115,2019Q1
5239757129用户数据_2019-Q1.txt,0.608728166138959,2019Q1
5239577889用户数据_2019-Q1.txt,0.6419311802756759,2019Q1
5238509171用户数据_2019-Q1.txt,0.6203708726387797,2019Q1
5238332040用户数据_2019-Q1.txt,0.6235492350268339,2019Q1
5237318113用户数据_2019-Q1.txt,0.5859730349162818,2019Q1
5237303667用户数据_2019-Q1.txt,0.5707110412569826,2019Q1
5236794615用户数据_2019-Q1.txt,0.6354503764527537,2019Q1
5236079063用户数据_2019-Q1.txt,0.6293413604617001,2019Q1
5234797581用户数据_2019-Q1.txt,0.5684034920275257,2019Q1
5233181973用户数据_2019-Q1.txt,0.623021289502792,2019Q1
5231241857用户数据_2019-Q1.txt,0.6142479288452931,2019Q1
5226901944用户数据_2019-Q1.txt,0.5877756615898648,2019Q1
5225139372用户数据_2019-Q1.txt,0.6020752892266671,2019Q1
5356107717用户数据_2019-Q1.txt,0.527719423765266,2019Q1
5221050405用户数据_2019-Q1.txt,0.6059895790575998,2019Q1
5220571514用户数据_2019-Q1.txt,0.6187059718296076,2019Q1
5218237252用户数据_2019-Q1.txt,0.5473408966169098,2019Q1
5213935923用户数据_2019-Q1.txt,0.6142479288452931,2019Q1
5212820746用户数据_2019-Q1.txt,0.7114379339538633,2019Q1
5212265172用户数据_2019-Q1.txt,0.5630933350256145,2019Q1
5210947310用户数据_2019-Q1.txt,0.5858644821089436,2019Q1
5208844714用户数据_2019-Q1.txt,0.6779988888917939,2019Q1
5208833451用户数据_2019-Q1.txt,0.775176306932721,2019Q1
5208098371用户数据_2019-Q1.txt,0.5867833483349896,2019Q1
5205345570用户数据_2019-Q1.txt,0.6127405158752304,2019Q1
5204534256用户数据_2019-Q1.txt,0.649807485035771,2019Q1
5204083680用户数据_2019-Q1.txt,0.6146150265118003,2019Q1
5203199130用户数据_2019-Q1.txt,0.6576077610576981,2019Q1
5220858542用户数据_2019-Q1.txt,0.6433649507534708,2019Q1
5128302415用户数据_2019-Q1.txt,0.5990355066730768,2019Q1
5359098526用户数据_2019-Q1.txt,0.6224600910268545,2019Q1
5361656228用户数据_2019-Q1.txt,0.6148242496913319,2019Q1
5527359373用户数据_2019-Q1.txt,0.5985837407248784,2019Q1
5526461847用户数据_2019-Q1.txt,0.6248886965048589,2019Q1
5526346377用户数据_2019-Q1.txt,0.6142479288452931,2019Q1
5526255823用户数据_2019-Q1.txt,0.6045566957584849,2019Q1
5525949675用户数据_2019-Q1.txt,0.6336226206066448,2019Q1
5525857998用户数据_2019-Q1.txt,0.6142479288452931,2019Q1
5525082857用户数据_2019-Q1.txt,0.6317542963743027,2019Q1
5525049923用户数据_2019-Q1.txt,0.6476014538078101,2019Q1
5523703369用户数据_2019-Q1.txt,0.6545119596918543,2019Q1
5523581549用户数据_2019-Q1.txt,0.6142479288452931,2019Q1
5522642058用户数据_2019-Q1.txt,0.6057151411800309,2019Q1
5522422123用户数据_2019-Q1.txt,0.6058633282877065,2019Q1
5521057004用户数据_2019-Q1.txt,0.6154380043952226,2019Q1
5520823144用户数据_2019-Q1.txt,0.7794709375298625,2019Q1
5520422566用户数据_2019-Q1.txt,0.6468277701123748,2019Q1
5519791511用户数据_2019-Q1.txt,0.6160861939715847,2019Q1
5519739715用户数据_2019-Q1.txt,0.6018385721118805,2019Q1
5518551696用户数据_2019-Q1.txt,0.6278783921490652,2019Q1
5516557779用户数据_2019-Q1.txt,0.5928878881296188,2019Q1
5513968191用户数据_2019-Q1.txt,0.596333529790201,2019Q1
5513893702用户数据_2019-Q1.txt,0.5830496325502874,2019Q1
5511727497用户数据_2019-Q1.txt,0.707414195067429,2019Q1
5510793221用户数据_2019-Q1.txt,0.604296434260076,2019Q1
5505457158用户数据_2019-Q1.txt,0.6932657704402434,2019Q1
5504572237用户数据_2019-Q1.txt,0.6370287674268524,2019Q1
5504314626用户数据_2019-Q1.txt,0.683879926019116,2019Q1
